cod_dep,depto,codigo,municipio,perdida_bruta_ha,recuperacion_bruta_ha,perdida_neta_ha,tipo_unidad,grupo_territorial_id,proporcion_grupo_id,grupo_territorial_nombre,sitios_referencia,intervalo_proporcion_regeneracion_equivalente,proporcion_regeneracion_equivalente_min,proporcion_regeneracion_equivalente_central,proporcion_regeneracion_equivalente_max,tratamiento_intervalo,fundamento_vinculacion_sitios,saldo_ponderado_inferior_ha,saldo_ponderado_superior_ha,saldo_ponderado_central_ha,clasificacion_perdida_neta_reportada,clasificacion_ponderada,brecha_ponderacion_inferior_ha,brecha_ponderacion_superior_ha,proporcion_regeneracion_equivalente_critica
16,Alta Verapaz,1611,Lanquín,615.3353952500,1570.8357259100,-955.5003306600,Municipio,REG-PET-FTN,REG-PET-FTN,Sur de Petén y vertiente norte,"Chajul, México",59.4%,0.5940000000,0.5940000000,0.5940000000,Intervalo directo de valores publicados por sitio,Bosques húmedos de tierras bajas del ámbito de la Selva Maya.,-317.7410259405,-317.7410259405,-317.7410259405,Ganancia,Ganancia,637.7593047195,637.7593047195,0.3917248539
16,Alta Verapaz,1612,Cahabón,3064.5690216100,1419.7240484100,1644.8449732000,Municipio,REG-PET-FTN,REG-PET-FTN,Sur de Petén y vertiente norte,"Chajul, México",59.4%,0.5940000000,0.5940000000,0.5940000000,Intervalo directo de valores publicados por sitio,Bosques húmedos de tierras bajas del ámbito de la Selva Maya.,2221.2529368545,2221.2529368545,2221.2529368545,Pérdida,Pérdida,576.4079636545,576.4079636545,2.1585666771
16,Alta Verapaz,1613,Chisec,3481.5145586500,3339.8232995700,141.6912590800,Municipio,REG-PET-FTN,REG-PET-FTN,Sur de Petén y vertiente norte,"Chajul, México",59.4%,0.5940000000,0.5940000000,0.5940000000,Intervalo directo de valores publicados por sitio,Bosques húmedos de tierras bajas del ámbito de la Selva Maya.,1497.6595187054,1497.6595187054,1497.6595187054,Pérdida,Pérdida,1355.9682596254,1355.9682596254,1.0424247771
16,Alta Verapaz,1614,Chahal,1896.7959948300,1563.9504471900,332.8455476400,Municipio,REG-PET-FTN,REG-PET-FTN,Sur de Petén y vertiente norte,"Chajul, México",59.4%,0.5940000000,0.5940000000,0.5940000000,Intervalo directo de valores publicados por sitio,Bosques húmedos de tierras bajas del ámbito de la Selva Maya.,967.8094291991,967.8094291991,967.8094291991,Pérdida,Pérdida,634.9638815591,634.9638815591,1.2128235893
16,Alta Verapaz,1615,Fray Bartolomé de las Casas,3585.5108968600,2061.8379414300,1523.6729554300,Municipio,REG-PET-FTN,REG-PET-FTN,Sur de Petén y vertiente norte,"Chajul, México",59.4%,0.5940000000,0.5940000000,0.5940000000,Intervalo directo de valores publicados por sitio,Bosques húmedos de tierras bajas del ámbito de la Selva Maya.,2360.7791596506,2360.7791596506,2360.7791596506,Pérdida,Pérdida,837.1062042206,837.1062042206,1.7389877375
16,Alta Verapaz,1616,Santa Catalina la Tinta,466.4462897800,4.4881795800,461.9581102000,Municipio,REG-PET-FTN,REG-PET-FTN,Sur de Petén y vertiente norte,"Chajul, México",59.4%,0.5940000000,0.5940000000,0.5940000000,Intervalo directo de valores publicados por sitio,Bosques húmedos de tierras bajas del ámbito de la Selva Maya.,463.7803111095,463.7803111095,463.7803111095,Pérdida,Pérdida,1.8222009095,1.8222009095,103.9277242512
16,Alta Verapaz,1617,Raxruhá,1786.2149979300,1124.3843954400,661.8306024900,Municipio,REG-PET-FTN,REG-PET-FTN,Sur de Petén y vertiente norte,"Chajul, México",59.4%,0.5940000000,0.5940000000,0.5940000000,Intervalo directo de valores publicados por sitio,Bosques húmedos de tierras bajas del ámbito de la Selva Maya.,1118.3306670386,1118.3306670386,1118.3306670386,Pérdida,Pérdida,456.5000645486,456.5000645486,1.5886159619
17,Petén,1701,Flores,7237.4976479900,8226.3262679700,-988.8286199800,Municipio,REG-PET-N,REG-PET-N,Norte y centro de Petén,"Quintana Roo y Yucatán, México",66.4-66.7%,0.6640000000,0.6655000000,0.6670000000,Intervalo directo de valores publicados por sitio,"Plataforma kárstica, estacionalidad y bosques tropicales estacionales.",1750.5380272540,1775.2170060579,1762.8775166560,Ganancia,Pérdida,2739.3666472340,2764.0456260379,0.8797970579
17,Petén,1702,San José,2412.3167145900,1835.3307007400,576.9860138500,Municipio,REG-PET-N,REG-PET-N,Norte y centro de Petén,"Quintana Roo y Yucatán, México",66.4-66.7%,0.6640000000,0.6655000000,0.6670000000,Intervalo directo de valores publicados por sitio,"Plataforma kárstica, estacionalidad y bosques tropicales estacionales.",1188.1511371964,1193.6571292986,1190.9041332475,Pérdida,Pérdida,611.1651233464,616.6711154486,1.3143771385
17,Petén,1703,San Benito,791.9674072400,1199.7333837200,-407.7659764800,Municipio,REG-PET-N,REG-PET-N,Norte y centro de Petén,"Quintana Roo y Yucatán, México",66.4-66.7%,0.6640000000,0.6655000000,0.6670000000,Intervalo directo de valores publicados por sitio,"Plataforma kárstica, estacionalidad y bosques tropicales estacionales.",-8.2547597012,-4.6555595501,-6.4551596257,Ganancia,Ganancia,399.5112167788,403.1104169299,0.6601195049
17,Petén,1704,San Andrés,36273.4674582700,27107.4770755500,9165.9903827200,Municipio,REG-PET-N,REG-PET-N,Norte y centro de Petén,"Quintana Roo y Yucatán, México",66.4-66.7%,0.6640000000,0.6655000000,0.6670000000,Intervalo directo de valores publicados por sitio,"Plataforma kárstica, estacionalidad y bosques tropicales estacionales.",18192.7802488781,18274.1026801048,18233.4414644915,Pérdida,Pérdida,9026.7898661581,9108.1122973848,1.3381351336
17,Petén,1705,La Libertad,25181.6884252600,17057.5055477800,8124.1828774800,Municipio,REG-PET-N,REG-PET-N,Norte y centro de Petén,"Quintana Roo y Yucatán, México",66.4-66.7%,0.6640000000,0.6655000000,0.6670000000,Intervalo directo de valores publicados por sitio,"Plataforma kárstica, estacionalidad y bosques tropicales estacionales.",13804.3322248907,13855.5047415341,13829.9184832124,Pérdida,Pérdida,5680.1493474107,5731.3218640541,1.4762820012
17,Petén,1706,San Francisco,2785.1632618200,2289.7213057700,495.4419560500,Municipio,REG-PET-N,REG-PET-N,Norte y centro de Petén,"Quintana Roo y Yucatán, México",66.4-66.7%,0.6640000000,0.6655000000,0.6670000000,Intervalo directo de valores publicados por sitio,"Plataforma kárstica, estacionalidad y bosques tropicales estacionales.",1257.9191508714,1264.7883147887,1261.3537328301,Pérdida,Pérdida,762.4771948214,769.3463587387,1.2163765323
17,Petén,1707,Santa Ana,4233.7967955600,5860.5798452100,-1626.7830496500,Municipio,REG-PET-N,REG-PET-N,Norte y centro de Petén,"Quintana Roo y Yucatán, México",66.4-66.7%,0.6640000000,0.6655000000,0.6670000000,Intervalo directo de valores publicados por sitio,"Plataforma kárstica, estacionalidad y bosques tropicales estacionales.",324.7900388049,342.3717783406,333.5809085727,Ganancia,Pérdida,1951.5730884549,1969.1548279906,0.7224194376
17,Petén,1708,Dolores,7108.2912476700,10293.3639892200,-3185.0727415500,Municipio,REG-PET-FTN,REG-PET-FTN,Sur de Petén y vertiente norte,"Chajul, México",59.4%,0.5940000000,0.5940000000,0.5940000000,Intervalo directo de valores publicados por sitio,Bosques húmedos de tierras bajas del ámbito de la Selva Maya.,994.0330380733,994.0330380733,994.0330380733,Ganancia,Pérdida,4179.1057796233,4179.1057796233,0.6905702796
17,Petén,1709,San Luis,12351.4146271600,13370.2092940100,-1018.7946668500,Municipio,REG-PET-FTN,REG-PET-FTN,Sur de Petén y vertiente norte,"Chajul, México",59.4%,0.5940000000,0.5940000000,0.5940000000,Intervalo directo de valores publicados por sitio,Bosques húmedos de tierras bajas del ámbito de la Selva Maya.,4409.5103065181,4409.5103065181,4409.5103065181,Ganancia,Pérdida,5428.3049733681,5428.3049733681,0.9238011429
17,Petén,1710,Sayaxché,12525.8602300500,14289.3399833300,-1763.4797532800,Municipio,REG-PET-FTN,REG-PET-FTN,Sur de Petén y vertiente norte,"Chajul, México",59.4%,0.5940000000,0.5940000000,0.5940000000,Intervalo directo de valores publicados por sitio,Bosques húmedos de tierras bajas del ámbito de la Selva Maya.,4037.9922799520,4037.9922799520,4037.9922799520,Ganancia,Pérdida,5801.4720332320,5801.4720332320,0.8765877392
17,Petén,1711,Melchor de Mencos,6936.8776264600,5207.6051296600,1729.2724968000,Municipio,REG-PET-N,REG-PET-N,Norte y centro de Petén,"Quintana Roo y Yucatán, México",66.4-66.7%,0.6640000000,0.6655000000,0.6670000000,Intervalo directo de valores publicados por sitio,"Plataforma kárstica, estacionalidad y bosques tropicales estacionales.",3463.4050049768,3479.0278203658,3471.2164126713,Pérdida,Pérdida,1734.1325081768,1749.7553235658,1.3320667473
17,Petén,1712,Poptún,11893.9754961500,9060.0469402500,2833.9285559000,Municipio,REG-PET-FTN,REG-PET-FTN,Sur de Petén y vertiente norte,"Chajul, México",59.4%,0.5940000000,0.5940000000,0.5940000000,Intervalo directo de valores publicados por sitio,Bosques húmedos de tierras bajas del ámbito de la Selva Maya.,6512.3076136415,6512.3076136415,6512.3076136415,Pérdida,Pérdida,3678.3790577415,3678.3790577415,1.3127940257
17,Petén,1713,Las Cruces,7597.6452696200,6721.5255335300,876.1197360900,Municipio,REG-PET-N,REG-PET-N,Norte y centro de Petén,"Quintana Roo y Yucatán, México",66.4-66.7%,0.6640000000,0.6655000000,0.6670000000,Intervalo directo de valores publicados por sitio,"Plataforma kárstica, estacionalidad y bosques tropicales estacionales.",3114.3877387555,3134.5523153561,3124.4700270558,Pérdida,Pérdida,2238.2680026655,2258.4325792661,1.1303453705
17,Petén,1714,El Chal,3186.8760894400,2925.5684728000,261.3076166400,Municipio,REG-PET-FTN,REG-PET-FTN,Sur de Petén y vertiente norte,"Chajul, México",59.4%,0.5940000000,0.5940000000,0.5940000000,Intervalo directo de valores publicados por sitio,Bosques húmedos de tierras bajas del ámbito de la Selva Maya.,1449.0884165968,1449.0884165968,1449.0884165968,Pérdida,Pérdida,1187.7807999568,1187.7807999568,1.0893185783
18,Izabal,1801,Puerto Barrios,2009.3675697500,94.0507412000,1915.3168285500,Municipio,REG-TB-HUM,REG-TB-HUM,Tierras bajas húmedas del Caribe y del Pacífico,"Barro Colorado, Panamá, y Sarapiquí, Costa Rica",59.3-76.6%,0.5930000000,0.6795000000,0.7660000000,Intervalo directo de valores publicados por sitio,Bosques tropicales húmedos de baja altitud y alta disponibilidad de agua.,1937.3247019908,1953.5954802184,1945.4600911046,Pérdida,Pérdida,22.0078734408,38.2786516684,21.3647180672
18,Izabal,1802,Livingston,7163.5344335300,2063.9356030400,5099.5988304900,Municipio,REG-TB-HUM,REG-TB-HUM,Tierras bajas húmedas del Caribe y del Pacífico,"Barro Colorado, Panamá, y Sarapiquí, Costa Rica",59.3-76.6%,0.5930000000,0.6795000000,0.7660000000,Intervalo directo de valores publicados por sitio,Bosques tropicales húmedos de baja altitud y alta disponibilidad de agua.,5582.5597616014,5939.6206209273,5761.0901912643,Pérdida,Pérdida,482.9609311114,840.0217904373,3.4708129570
18,Izabal,1803,El Estor,4835.8520286100,1979.9647572600,2855.8872713500,Municipio,REG-TB-HUM,REG-TB-HUM,Tierras bajas húmedas del Caribe y del Pacífico,"Barro Colorado, Panamá, y Sarapiquí, Costa Rica",59.3-76.6%,0.5930000000,0.6795000000,0.7660000000,Intervalo directo de valores publicados por sitio,Bosques tropicales húmedos de baja altitud y alta disponibilidad de agua.,3319.1990245488,3661.7329275548,3490.4659760518,Pérdida,Pérdida,463.3117531988,805.8456562048,2.4423929824
18,Izabal,1804,Morales,1163.2272474200,947.8928114300,215.3344359900,Municipio,REG-TB-HUM,REG-TB-HUM,Tierras bajas húmedas del Caribe y del Pacífico,"Barro Colorado, Panamá, y Sarapiquí, Costa Rica",59.3-76.6%,0.5930000000,0.6795000000,0.7660000000,Intervalo directo de valores publicados por sitio,Bosques tropicales húmedos de baja altitud y alta disponibilidad de agua.,437.1413538646,601.1268102420,519.1340820533,Pérdida,Pérdida,221.8069178746,385.7923742520,1.2271717154
18,Izabal,1805,Los Amates,861.6970483600,377.7936209200,483.9034274400,Municipio,REG-TB-HUM,REG-TB-HUM,Tierras bajas húmedas del Caribe y del Pacífico,"Barro Colorado, Panamá, y Sarapiquí, Costa Rica",59.3-76.6%,0.5930000000,0.6795000000,0.7660000000,Intervalo directo de valores publicados por sitio,Bosques tropicales húmedos de baja altitud y alta disponibilidad de agua.,572.3071347353,637.6654311544,604.9862829449,Pérdida,Pérdida,88.4037072953,153.7620037144,2.2808671207
19,Zacapa,1901,Zacapa,596.1121036300,256.1819501700,339.9301534600,Municipio,REG-SEC-MOT,REG-SEC-MOT,"Valles secos interiores, Motagua y Salamá–Chixoy","Sitios secos de Bolivia, Brasil y México",25-65%,0.2500000000,0.4500000000,0.6500000000,Intervalo de sitios secos con redondeo exterior a incrementos de 0.05,Mayor déficit hídrico y recuperación generalmente más lenta.,429.5938360195,532.0666160875,480.8302260535,Pérdida,Pérdida,89.6636825595,192.1364626275,2.3269090708
19,Zacapa,1902,Estanzuela,0.6053564100,43.9380789100,-43.3327225000,Municipio,REG-SEC-MOT,REG-SEC-MOT,"Valles secos interiores, Motagua y Salamá–Chixoy","Sitios secos de Bolivia, Brasil y México",25-65%,0.2500000000,0.4500000000,0.6500000000,Intervalo de sitios secos con redondeo exterior a incrementos de 0.05,Mayor déficit hídrico y recuperación generalmente más lenta.,-27.9543948815,-10.3791633175,-19.1667790995,Ganancia,Ganancia,15.3783276185,32.9535591825,0.0137774893
19,Zacapa,1903,Río Hondo,245.9562122900,86.8874190700,159.0687932200,Municipio,REG-SEC-MOT,REG-SEC-MOT,"Valles secos interiores, Motagua y Salamá–Chixoy","Sitios secos de Bolivia, Brasil y México",25-65%,0.2500000000,0.4500000000,0.6500000000,Intervalo de sitios secos con redondeo exterior a incrementos de 0.05,Mayor déficit hídrico y recuperación generalmente más lenta.,189.4793898945,224.2343575225,206.8568737085,Pérdida,Pérdida,30.4105966745,65.1655643025,2.8307459805
19,Zacapa,1904,Gualán,617.1798737400,1432.0827753600,-814.9029016200,Municipio,REG-SEC-MOT,REG-SEC-MOT,"Valles secos interiores, Motagua y Salamá–Chixoy","Sitios secos de Bolivia, Brasil y México",25-65%,0.2500000000,0.4500000000,0.6500000000,Intervalo de sitios secos con redondeo exterior a incrementos de 0.05,Mayor déficit hídrico y recuperación generalmente más lenta.,-313.6739302440,259.1591799000,-27.2573751720,Ganancia,Indeterminado,501.2289713760,1074.0620815200,0.4309666203
19,Zacapa,1905,Teculután,48.9116782800,57.9830105900,-9.0713323100,Municipio,REG-SEC-MOT,REG-SEC-MOT,"Valles secos interiores, Motagua y Salamá–Chixoy","Sitios secos de Bolivia, Brasil y México",25-65%,0.2500000000,0.4500000000,0.6500000000,Intervalo de sitios secos con redondeo exterior a incrementos de 0.05,Mayor déficit hídrico y recuperación generalmente más lenta.,11.2227213965,34.4159256325,22.8193235145,Ganancia,Pérdida,20.2940537065,43.4872579425,0.8435518919
19,Zacapa,1906,Usumatlán,17.1731635800,1.7277883300,15.4453752500,Municipio,REG-SEC-MOT,REG-SEC-MOT,"Valles secos interiores, Motagua y Salamá–Chixoy","Sitios secos de Bolivia, Brasil y México",25-65%,0.2500000000,0.4500000000,0.6500000000,Intervalo de sitios secos con redondeo exterior a incrementos de 0.05,Mayor déficit hídrico y recuperación generalmente más lenta.,16.0501011655,16.7412164975,16.3956588315,Pérdida,Pérdida,0.6047259155,1.2958412475,9.9393908859
19,Zacapa,1907,Cabañas,79.6194390500,165.6145039400,-85.9950648900,Municipio,REG-SEC-MOT,REG-SEC-MOT,"Valles secos interiores, Motagua y Salamá–Chixoy","Sitios secos de Bolivia, Brasil y México",25-65%,0.2500000000,0.4500000000,0.6500000000,Intervalo de sitios secos con redondeo exterior a incrementos de 0.05,Mayor déficit hídrico y recuperación generalmente más lenta.,-28.0299885110,38.2158130650,5.0929122770,Ganancia,Indeterminado,57.9650763790,124.2108779550,0.4807516078
19,Zacapa,1908,San Diego,190.4378036400,0.0000000000,190.4378036400,Municipio,REG-SEC-MOT,REG-SEC-MOT,"Valles secos interiores, Motagua y Salamá–Chixoy","Sitios secos de Bolivia, Brasil y México",25-65%,0.2500000000,0.4500000000,0.6500000000,Intervalo de sitios secos con redondeo exterior a incrementos de 0.05,Mayor déficit hídrico y recuperación generalmente más lenta.,190.4378036400,190.4378036400,190.4378036400,Pérdida,Pérdida,0.0000000000,0.0000000000,
19,Zacapa,1909,La Unión,190.9352530000,3.6308450100,187.3044079900,Municipio,REG-SEC-MOT,REG-SEC-MOT,"Valles secos interiores, Motagua y Salamá–Chixoy","Sitios secos de Bolivia, Brasil y México",25-65%,0.2500000000,0.4500000000,0.6500000000,Intervalo de sitios secos con redondeo exterior a incrementos de 0.05,Mayor déficit hídrico y recuperación generalmente más lenta.,188.5752037435,190.0275417475,189.3013727455,Pérdida,Pérdida,1.2707957535,2.7231337575,52.5870017790
19,Zacapa,1910,Huité,106.8177919000,137.2821408800,-30.4643489800,Municipio,REG-SEC-MOT,REG-SEC-MOT,"Valles secos interiores, Motagua y Salamá–Chixoy","Sitios secos de Bolivia, Brasil y México",25-65%,0.2500000000,0.4500000000,0.6500000000,Intervalo de sitios secos con redondeo exterior a incrementos de 0.05,Mayor déficit hídrico y recuperación generalmente más lenta.,17.5844003280,72.4972566800,45.0408285040,Ganancia,Pérdida,48.0487493080,102.9616056600,0.7780894967
19,Zacapa,1911,San Jorge,1.1240345900,0.0099689300,1.1140656600,Municipio,REG-SEC-MOT,REG-SEC-MOT,"Valles secos interiores, Motagua y Salamá–Chixoy","Sitios secos de Bolivia, Brasil y México",25-65%,0.2500000000,0.4500000000,0.6500000000,Intervalo de sitios secos con redondeo exterior a incrementos de 0.05,Mayor déficit hídrico y recuperación generalmente más lenta.,1.1175547855,1.1215423575,1.1195485715,Pérdida,Pérdida,0.0034891255,0.0074766975,112.7537850100
20,Chiquimula,2001,Chiquimula,1215.9342214000,18.9107429100,1197.0234784900,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,1199.8790006694,1209.5802117822,1204.7296062258,Pérdida,Pérdida,2.8555221794,12.5567332922,64.2985961571
20,Chiquimula,2002,San José La Arada,323.1128568600,0.8653420100,322.2475148500,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,322.3781814935,322.8221019446,322.6001417191,Pérdida,Pérdida,0.1306666435,0.5745870946,373.3932400439
20,Chiquimula,2003,San Juan la Ermita,2.3360506200,0.0000000000,2.3360506200,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,2.3360506200,2.3360506200,2.3360506200,Pérdida,Pérdida,0.0000000000,0.0000000000,
20,Chiquimula,2004,Jocotán,80.5582712900,0.6917304800,79.8665408100,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,79.9709921125,80.3258498487,80.1484209806,Pérdida,Pérdida,0.1044513025,0.4593090387,116.4590452773
20,Chiquimula,2005,Camotán,226.5919096800,1.4765028800,225.1154068000,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,225.3383587349,226.0958047123,225.7170817236,Pérdida,Pérdida,0.2229519349,0.9803979123,153.4652676600
20,Chiquimula,2006,Olopa,1.4714022500,0.0865551400,1.3848471100,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,1.3979169361,1.4423197230,1.4201183295,Pérdida,Pérdida,0.0130698261,0.0574726130,16.9995941316
20,Chiquimula,2007,Esquipulas,139.0243942200,3.5492065500,135.4751876700,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,136.0111178591,137.8318608192,136.9214893391,Pérdida,Pérdida,0.5359301891,2.3566731492,39.1705560839
20,Chiquimula,2008,Concepción Las Minas,23.0430196000,53.5257999600,-30.4827803600,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,-22.4003845660,5.0583508134,-8.6710168763,Ganancia,Indeterminado,8.0823957940,35.5411311734,0.4305030400
20,Chiquimula,2009,Quezaltepeque,27.0962891800,0.5194490000,26.5768401800,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,26.6552769790,26.9217543160,26.7885156475,Pérdida,Pérdida,0.0784367990,0.3449141360,52.1635216932
20,Chiquimula,2010,San Jacinto,0.0865394900,0.0865381500,0.0000013400,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,0.0130686006,0.0574626716,0.0352656361,Pérdida,Pérdida,0.0130672606,0.0574613316,1.0000154845
20,Chiquimula,2011,Ipala,5.4565007900,61.8513560000,-56.3948552100,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,-47.0553004540,-15.3255548260,-31.1904276400,Ganancia,Ganancia,9.3395547560,41.0693003840,0.0882195823
21,Jalapa,2101,Jalapa,389.4654035500,143.3660539100,246.0993496400,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,267.7476237804,341.2944094362,304.5210166083,Pérdida,Pérdida,21.6482741404,95.1950597962,2.7165803405
21,Jalapa,2102,San Pedro Pinula,251.5462359300,3.8989348500,247.6473010800,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,248.2360402423,250.2361938204,249.2361170314,Pérdida,Pérdida,0.5887391623,2.5888927404,64.5166553450
21,Jalapa,2103,San Luis Jilotepeque,302.9444691500,12.5808555500,290.3636136000,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,292.2633227880,298.7173016852,295.4903122366,Pérdida,Pérdida,1.8997091880,8.3536880852,24.0797987026
21,Jalapa,2104,San Manuel Chaparrón,18.5880290700,1.0109301000,17.5770989700,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,17.7297494151,18.2483565564,17.9890529857,Pérdida,Pérdida,0.1526504451,0.6712575864,18.3870567015
21,Jalapa,2105,San Carlos Alzatate,10.7398781100,4.1568079600,6.5830701500,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,7.2107481520,9.3431906354,8.2769693937,Pérdida,Pérdida,0.6276780020,2.7601204854,2.5836839742
21,Jalapa,2106,Monjas,9.7537771000,0.0865978600,9.6671792400,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,9.6802555169,9.7246802190,9.7024678680,Pérdida,Pérdida,0.0130762769,0.0575009790,112.6330038641
21,Jalapa,2107,Mataquescuintla,180.2354735600,48.0494971700,132.1859763900,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,139.4414504627,164.0908425109,151.7661464868,Pérdida,Pérdida,7.2554740727,31.9048661209,3.7510376627
22,Jutiapa,2201,Jutiapa,103.7887547100,11.0079022300,92.7808524800,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,94.4430457167,100.0900995607,97.2665726387,Pérdida,Pérdida,1.6621932367,7.3092470807,9.4285679997
22,Jutiapa,2202,El Progreso,0.0000000000,0.0000000000,0.0000000000,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,0.0000000000,0.0000000000,0.0000000000,Equilibrio,Indeterminado,0.0000000000,0.0000000000,
22,Jutiapa,2203,Santa Catarina Mita,22.2001544400,9.7004254000,12.4997290400,Municipio,REG-ORI-EST,REG-ORI-EST,Oriente de Guatemala,"El Ocote, México, y Santa Rosa, Costa Rica",33.6-84.9%,0.3360000000,0.5925000000,0.8490000000,Intervalo directo de valores publicados por sitio,Bosques tropicales estacionales del oriente de Guatemala.,13.9644932754,18.9408115056,16.4526523905,Pérdida,Pérdida,1.4647642354,6.4410824656,2.2885753485
